fjf-p6ppn-d;20072;928000;0;0;0
fjq-qogs5-3;20072;928000;0;0;0
fjs-r37fr-5;20072;928000;0;0;0
fh2-hyzkw-1c;20072;928000;0;0;0
fh3-hyoql-h;20072;928000;0;0;0
fh3-hz2wo-1q;20072;928000;0;0;0
fhk-inooz-1;20072;928000;0;0;0
fih-ljebt-r;20072;928000;0;0;0
fio-maxzg-d;20072;928000;0;0;0
fj1-nhrug-q;20072;928000;0;0;0
fj7-o76e1-2u;20072;928000;0;0;0
fjh-pj95x-2;20072;928000;0;0;0
fjh-pl3jg-5;20072;928000;0;0;0
fjj-psppg-7;20072;928000;0;0;0
fjn-qeqo3-2;20072;928000;0;0;0
fgg-hr0e8-g;20072;928000;0;0;0
fhk-invle-1m;20072;928000;0;0;0
fhm-ipt2n-32;20072;928000;0;0;0
fho-iufuj-u;20072;928000;0;0;0
fif-l9jd9-k;20072;928000;0;0;0
fjd-ovc3n-6;20072;928000;0;0;0
fjd-ozh2k-q;20072;928000;0;0;0
fjs-r735s-2;20072;928000;0;0;0
fmp-1cgpmb-5;20072;928000;0;0;0
fgl-ht0sf-x;20072;928000;0;0;0
fgs-hu7vu-ab;20072;928000;0;0;0
fgs-hu8u7-4q;20072;928000;0;0;0
fhf-ifvy2-3;20072;928000;0;0;0
fhm-iqjk0-q;20072;928000;0;0;0
fia-kred2-1l;20072;928000;0;0;0
fif-l7l6w-6;20072;928000;0;0;0
fj7-o7qj2-h;20072;928000;0;0;0
fjc-orrda-30;20072;928000;0;0;0
fjh-pfuej-p;20072;928000;0;0;0
fjp-qmiu7-a;20072;928000;0;0;0
fgs-hu86g-62;20072;928000;0;0;0
fhk-ind6l-1r;20072;928000;0;0;0
fib-ksv8v-3v;20072;928000;0;0;0
fih-lgxgw-c;20072;928000;0;0;0
fii-ll507-3j;20072;928000;0;0;0
fii-ll99g-19;20072;928000;0;0;0
fjh-pgc3z-l;20072;928000;0;0;0
fjj-pp4ke-d;20072;928000;0;0;0
fjj-ppdl8-4;20072;928000;0;0;0
fjq-qph5v-3;20072;928000;0;0;0
fjs-r3tr2-6;20072;928000;0;0;0
fjs-r50ae-j;20072;928000;0;0;0
fgg-hqf9l-fu;20072;928000;0;0;0
fgs-hu7or-x;20072;928000;0;0;0
fh3-hymdi-18;20072;928000;0;0;0
fh3-hymo1-n;20072;928000;0;0;0
fh3-hzqzq-3;20072;928000;0;0;0
fh8-i6sp8-52;20072;928000;0;0;0
fh9-i747h-g;20072;928000;0;0;0
fhm-iqp0s-o;20072;928000;0;0;0
fhm-irh6c-4;20072;928000;0;0;0
fhn-isma4-3;20072;928000;0;0;0
fia-kqw84-10;20072;928000;0;0;0
fid-l2orc-14;20072;928000;0;0;0
fie-l4fp6-37;20072;928000;0;0;0
fih-lijap-3h;20072;928000;0;0;0
fiq-mjfre-c;20072;928000;0;0;0
fjp-qkvon-a;20072;928000;0;0;0
fjq-qse3r-2;20072;928000;0;0;0
fgg-i8tjv-g;20072;928000;0;0;0
fhn-itfcm-2e;20072;928000;0;0;0
fhn-iu1w6-c;20072;928000;0;0;0
fho-iwn7o-1c;20072;928000;0;0;0
fia-krsi0-14;20072;928000;0;0;0
fie-l4s8u-1o;20072;928000;0;0;0
fif-la6s8-1;20072;928000;0;0;0
fih-lj8dm-4;20072;928000;0;0;0
fj1-nit4i-f;20072;928000;0;0;0
fjj-pp7gc-o;20072;928000;0;0;0
fgg-hqlgq-47;20072;2333180;2;133;15552000
fgg-hqlwt-a;20072;2333180;2;133;15552000
fgg-hrhof-b;20072;2333180;2;133;15552000
fhk-ina5i-h;20072;2333180;2;133;15552000
fhk-invat-e;20072;2333180;2;133;15552000
fib-ksvit-4;20072;2333180;2;133;15552000
fie-l81ey-j;20072;2333180;2;133;15552000
fig-lcovc-b;20072;2333180;2;133;15552000
fih-lgpx7-o;20072;2333180;2;133;15552000
fih-lhcec-q;20072;2333180;2;133;15552000
fih-lhgiz-6;20072;2333180;2;133;15552000
fih-lj0e0-6;20072;2333180;2;133;15552000
fiq-mhq9a-5;20072;2333180;2;133;15552000
fjf-p8ldb-6;20072;2333180;2;133;15552000
fjh-piu4n-1;20072;2333180;2;133;15552000
fjq-qpmlw-b;20072;2333180;2;133;15552000
fjq-qrzbh-9;20072;2333180;2;133;15552000
fjs-r59rr-g;20072;2333180;2;133;15552000
fgl-hsate-3r;20072;2333180;2;133;15552000
fgs-hu88h-93;20072;2333180;2;133;15552000
fh3-hz4h8-9i;20072;2333180;2;133;15552000
fh8-i64zd-5u;20072;2333180;2;133;15552000
fh9-i7nso-a;20072;2333180;2;133;15552000
fhf-ighhb-1d;20072;2333180;2;133;15552000
fhm-ipk73-1t;20072;2333180;2;133;15552000
fho-iv2xy-35;20072;2333180;2;133;15552000
fic-kwcge-l;20072;2333180;2;133;15552000
fig-ldney-1h;20072;2333180;2;133;15552000
fii-lm3y6-a;20072;2333180;2;133;15552000
fii-lmx20-3;20072;2333180;2;133;15552000
fjj-pt1i7-i;20072;2333180;2;133;15552000
fjs-r5yac-5;20072;2333180;2;133;15552000
fmp-1cfbdk-a;20072;2333180;2;133;15552000
fgl-hs68t-1f;20072;2333180;2;133;15552000
fgl-hs9o4-5q;20072;2333180;2;133;15552000
fgs-hvh9d-i;20072;2333180;2;133;15552000
fh2-hxw4v-f;20072;2333180;2;133;15552000
fh8-i6bk4-24;20072;2333180;2;133;15552000
fhf-ifwol-13;20072;2333180;2;133;15552000
fhm-iqzga-17;20072;2333180;2;133;15552000
fhn-ishgr-q;20072;2333180;2;133;15552000
fic-l3xe4-h;20072;2333180;2;133;15552000
fie-l3va6-f;20072;2333180;2;133;15552000
fii-lkues-8;20072;2333180;2;133;15552000
fii-lm4rq-17;20072;2333180;2;133;15552000
fjd-oz7ut-1q;20072;2333180;2;133;15552000
fjf-p6ppn-d;20072;2333180;2;133;15552000
fjq-qogs5-3;20072;2333180;2;133;15552000
fjs-r37fr-5;20072;2333180;2;133;15552000
fh2-hyzkw-1c;20072;2333180;2;133;15552000
fh3-hyoql-h;20072;2333180;2;133;15552000
fh3-hz2wo-1q;20072;2333180;2;133;15552000
fhk-inooz-1;20072;2333180;2;133;15552000
fih-ljebt-r;20072;2333180;2;133;15552000
fio-maxzg-d;20072;2333180;2;133;15552000
fj1-nhrug-q;20072;2333180;2;133;15552000
fj7-o76e1-2u;20072;2333180;2;133;15552000
fjh-pj95x-2;20072;2333180;2;133;15552000
fjh-pl3jg-5;20072;2333180;2;133;15552000
fjj-psppg-7;20072;2333180;2;133;15552000
fjn-qeqo3-2;20072;2333180;2;133;15552000
fgg-hr0e8-g;20072;2333180;2;133;15552000
fhk-invle-1m;20072;2333180;2;133;15552000
fhm-ipt2n-32;20072;2333180;2;133;15552000
fho-iufuj-u;20072;2333180;2;133;15552000
fif-l9jd9-k;20072;2333180;2;133;15552000
fjd-ovc3n-6;20072;2333180;2;133;15552000
fjd-ozh2k-q;20072;2333180;2;133;15552000
fjs-r735s-2;20072;2333180;2;133;15552000
fmp-1cgpmb-5;20072;2333180;2;133;15552000
fgl-ht0sf-x;20072;2333180;2;133;15552000
fgs-hu7vu-ab;20072;2333180;2;133;15552000
fgs-hu8u7-4q;20072;2333180;2;133;15552000
fhf-ifvy2-3;20072;2333180;2;133;15552000
fhm-iqjk0-q;20072;2333180;2;133;15552000
fia-kred2-1l;20072;2333180;2;133;15552000
fif-l7l6w-6;20072;2333180;2;133;15552000
fj7-o7qj2-h;20072;2333180;2;133;15552000
fjc-orrda-30;20072;2333180;2;133;15552000
fjh-pfuej-p;20072;2333180;2;133;15552000
fjp-qmiu7-a;20072;2333180;2;133;15552000
fgs-hu86g-62;20072;2333180;2;133;15552000
fhk-ind6l-1r;20072;2333180;2;133;15552000
fib-ksv8v-3v;20072;2333180;2;133;15552000
fih-lgxgw-c;20072;2333180;2;133;15552000
fii-ll507-3j;20072;2333180;2;133;15552000
fii-ll99g-19;20072;2333180;2;133;15552000
fjh-pgc3z-l;20072;2333180;2;133;15552000
fjj-pp4ke-d;20072;2333180;2;133;15552000
fjj-ppdl8-4;20072;2333180;2;133;15552000
fjq-qph5v-3;20072;2333180;2;133;15552000
fjs-r3tr2-6;20072;2333180;2;133;15552000
fjs-r50ae-j;20072;2333180;2;133;15552000
fgg-hqf9l-fu;20072;2333180;2;133;15552000
fgs-hu7or-x;20072;2333180;2;133;15552000
fh3-hymdi-18;20072;2333180;2;133;15552000
fh3-hymo1-n;20072;2333180;2;133;15552000
fh3-hzqzq-3;20072;2333180;2;133;15552000
fh8-i6sp8-52;20072;2333180;2;133;15552000
fh9-i747h-g;20072;2333180;2;133;15552000
fhm-iqp0s-o;20072;2333180;2;133;15552000
fhm-irh6c-4;20072;2333180;2;133;15552000
fhn-isma4-3;20072;2333180;2;133;15552000
fia-kqw84-10;20072;2333180;2;133;15552000
fid-l2orc-14;20072;2333180;2;133;15552000
fie-l4fp6-37;20072;2333180;2;133;15552000
fih-lijap-3h;20072;2333180;2;133;15552000
fiq-mjfre-c;20072;2333180;2;133;15552000
fjp-qkvon-a;20072;2333180;2;133;15552000
fjq-qse3r-2;20072;2333180;2;133;15552000
fgg-i8tjv-g;20072;2333180;2;133;15552000
fhn-itfcm-2e;20072;2333180;2;133;15552000
fhn-iu1w6-c;20072;2333180;2;133;15552000
fho-iwn7o-1c;20072;2333180;2;133;15552000
fia-krsi0-14;20072;2333180;2;133;15552000
fie-l4s8u-1o;20072;2333180;2;133;15552000
fif-la6s8-1;20072;2333180;2;133;15552000
fih-lj8dm-4;20072;2333180;2;133;15552000
fj1-nit4i-f;20072;2333180;2;133;15552000
fjj-pp7gc-o;20072;2333180;2;133;15552000
fgg-hqlgq-47;20072;1125180;1;125;15552000
fgg-hqlwt-a;20072;1125180;1;125;15552000
fgg-hrhof-b;20072;1125180;1;125;15552000
fhk-ina5i-h;20072;1125180;1;125;15552000
fhk-invat-e;20072;1125180;1;125;15552000
fib-ksvit-4;20072;1125180;1;125;15552000
fie-l81ey-j;20072;1125180;1;125;15552000
fig-lcovc-b;20072;1125180;1;125;15552000
fih-lgpx7-o;20072;1125180;1;125;15552000
fih-lhcec-q;20072;1125180;1;125;15552000
fih-lhgiz-6;20072;1125180;1;125;15552000
fih-lj0e0-6;20072;1125180;1;125;15552000
fiq-mhq9a-5;20072;1125180;1;125;15552000
fjf-p8ldb-6;20072;1125180;1;125;15552000
fjh-piu4n-1;20072;1125180;1;125;15552000
fjq-qpmlw-b;20072;1125180;1;125;15552000
fjq-qrzbh-9;20072;1125180;1;125;15552000
fjs-r59rr-g;20072;1125180;1;125;15552000
fgl-hsate-3r;20072;1125180;1;125;15552000
fgs-hu88h-93;20072;1125180;1;125;15552000
fh3-hz4h8-9i;20072;1125180;1;125;15552000
fh8-i64zd-5u;20072;1125180;1;125;15552000
fh9-i7nso-a;20072;1125180;1;125;15552000
fhf-ighhb-1d;20072;1125180;1;125;15552000
fhm-ipk73-1t;20072;1125180;1;125;15552000
fho-iv2xy-35;20072;1125180;1;125;15552000
fic-kwcge-l;20072;1125180;1;125;15552000
fig-ldney-1h;20072;1125180;1;125;15552000
fii-lm3y6-a;20072;1125180;1;125;15552000
fii-lmx20-3;20072;1125180;1;125;15552000
fjj-pt1i7-i;20072;1125180;1;125;15552000
fjs-r5yac-5;20072;1125180;1;125;15552000
fmp-1cfbdk-a;20072;1125180;1;125;15552000
fgl-hs68t-1f;20072;1125180;1;125;15552000
fgl-hs9o4-5q;20072;1125180;1;125;15552000
fgs-hvh9d-i;20072;1125180;1;125;15552000
fh2-hxw4v-f;20072;1125180;1;125;15552000
fh8-i6bk4-24;20072;1125180;1;125;15552000
fhf-ifwol-13;20072;1125180;1;125;15552000
fhm-iqzga-17;20072;1125180;1;125;15552000
fhn-ishgr-q;20072;1125180;1;125;15552000
fic-l3xe4-h;20072;1125180;1;125;15552000
fie-l3va6-f;20072;1125180;1;125;15552000
fii-lkues-8;20072;1125180;1;125;15552000
fii-lm4rq-17;20072;1125180;1;125;15552000
fjd-oz7ut-1q;20072;1125180;1;125;15552000
fjf-p6ppn-d;20072;1125180;1;125;15552000
fjq-qogs5-3;20072;1125180;1;125;15552000
fjs-r37fr-5;20072;1125180;1;125;15552000
fh2-hyzkw-1c;20072;1125180;1;125;15552000
fh3-hyoql-h;20072;1125180;1;125;15552000
fh3-hz2wo-1q;20072;1125180;1;125;15552000
fhk-inooz-1;20072;1125180;1;125;15552000
fih-ljebt-r;20072;1125180;1;125;15552000
fio-maxzg-d;20072;1125180;1;125;15552000
fj1-nhrug-q;20072;1125180;1;125;15552000
fj7-o76e1-2u;20072;1125180;1;125;15552000
fjh-pj95x-2;20072;1125180;1;125;15552000
fjh-pl3jg-5;20072;1125180;1;125;15552000
fjj-psppg-7;20072;1125180;1;125;15552000
fjn-qeqo3-2;20072;1125180;1;125;15552000
fgg-hr0e8-g;20072;1125180;1;125;15552000
fhk-invle-1m;20072;1125180;1;125;15552000
fhm-ipt2n-32;20072;1125180;1;125;15552000
fho-iufuj-u;20072;1125180;1;125;15552000
fif-l9jd9-k;20072;1125180;1;125;15552000
fjd-ovc3n-6;20072;1125180;1;125;15552000
fjd-ozh2k-q;20072;1125180;1;125;15552000
fjs-r735s-2;20072;1125180;1;125;15552000
fmp-1cgpmb-5;20072;1125180;1;125;15552000
fgl-ht0sf-x;20072;1125180;1;125;15552000
fgs-hu7vu-ab;20072;1125180;1;125;15552000
fgs-hu8u7-4q;20072;1125180;1;125;15552000
fhf-ifvy2-3;20072;1125180;1;125;15552000
fhm-iqjk0-q;20072;1125180;1;125;15552000
fia-kred2-1l;20072;1125180;1;125;15552000
fif-l7l6w-6;20072;1125180;1;125;15552000
fj7-o7qj2-h;20072;1125180;1;125;15552000
fjc-orrda-30;20072;1125180;1;125;15552000
fjh-pfuej-p;20072;1125180;1;125;15552000
fjp-qmiu7-a;20072;1125180;1;125;15552000
fgs-hu86g-62;20072;1125180;1;125;15552000
fhk-ind6l-1r;20072;1125180;1;125;15552000
fib-ksv8v-3v;20072;1125180;1;125;15552000
fih-lgxgw-c;20072;1125180;1;125;15552000
fii-ll507-3j;20072;1125180;1;125;15552000
fii-ll99g-19;20072;1125180;1;125;15552000
fjh-pgc3z-l;20072;1125180;1;125;15552000
fjj-pp4ke-d;20072;1125180;1;125;15552000
fjj-ppdl8-4;20072;1125180;1;125;15552000
fjq-qph5v-3;20072;1125180;1;125;15552000
fjs-r3tr2-6;20072;1125180;1;125;15552000
fjs-r50ae-j;20072;1125180;1;125;15552000
fgg-hqf9l-fu;20072;1125180;1;125;15552000
fgs-hu7or-x;20072;1125180;1;125;15552000
fh3-hymdi-18;20072;1125180;1;125;15552000
fh3-hymo1-n;20072;1125180;1;125;15552000
fh3-hzqzq-3;20072;1125180;1;125;15552000
fh8-i6sp8-52;20072;1125180;1;125;15552000
fh9-i747h-g;20072;1125180;1;125;15552000
fhm-iqp0s-o;20072;1125180;1;125;15552000
fhm-irh6c-4;20072;1125180;1;125;15552000
fhn-isma4-3;20072;1125180;1;125;15552000
fia-kqw84-10;20072;1125180;1;125;15552000
fid-l2orc-14;20072;1125180;1;125;15552000
fie-l4fp6-37;20072;1125180;1;125;15552000
fih-lijap-3h;20072;1125180;1;125;15552000
fiq-mjfre-c;20072;1125180;1;125;15552000
fjp-qkvon-a;20072;1125180;1;125;15552000
fjq-qse3r-2;20072;1125180;1;125;15552000
fgg-i8tjv-g;20072;1125180;1;125;15552000
fhn-itfcm-2e;20072;1125180;1;125;15552000
fhn-iu1w6-c;20072;1125180;1;125;15552000
fho-iwn7o-1c;20072;1125180;1;125;15552000
fia-krsi0-14;20072;1125180;1;125;15552000
fie-l4s8u-1o;20072;1125180;1;125;15552000
fif-la6s8-1;20072;1125180;1;125;15552000
fih-lj8dm-4;20072;1125180;1;125;15552000
fj1-nit4i-f;20072;1125180;1;125;15552000
fjj-pp7gc-o;20072;1125180;1;125;15552000
fgg-hqlgq-47;20072;11026180;0;0;0
fgg-hqlwt-a;20072;11026180;0;0;0
fgg-hrhof-b;20072;11026180;0;0;0
fhk-ina5i-h;20072;11026180;0;0;0
fhk-invat-e;20072;11026180;0;0;0
fib-ksvit-4;20072;11026180;0;0;0
fie-l81ey-j;20072;11026180;0;0;0
fig-lcovc-b;20072;11026180;0;0;0
fih-lgpx7-o;20072;11026180;0;0;0
fih-lhcec-q;20072;11026180;0;0;0
fih-lhgiz-6;20072;11026180;0;0;0
fih-lj0e0-6;20072;11026180;0;0;0
fiq-mhq9a-5;20072;11026180;0;0;0
fjf-p8ldb-6;20072;11026180;0;0;0
fjh-piu4n-1;20072;11026180;0;0;0
fjq-qpmlw-b;20072;11026180;0;0;0
fjq-qrzbh-9;20072;11026180;0;0;0
fjs-r59rr-g;20072;11026180;0;0;0
fgl-hsate-3r;20072;11026180;0;0;0
fgs-hu88h-93;20072;11026180;0;0;0
fh3-hz4h8-9i;20072;11026180;0;0;0
fh8-i64zd-5u;20072;11026180;0;0;0
fh9-i7nso-a;20072;11026180;0;0;0
fhf-ighhb-1d;20072;11026180;0;0;0
fhm-ipk73-1t;20072;11026180;0;0;0
fho-iv2xy-35;20072;11026180;0;0;0
fic-kwcge-l;20072;11026180;0;0;0
fig-ldney-1h;20072;11026180;0;0;0
fii-lm3y6-a;20072;11026180;0;0;0
fii-lmx20-3;20072;11026180;0;0;0
fjj-pt1i7-i;20072;11026180;0;0;0
fjs-r5yac-5;20072;11026180;0;0;0
fmp-1cfbdk-a;20072;11026180;0;0;0
fgl-hs68t-1f;20072;11026180;0;0;0
fgl-hs9o4-5q;20072;11026180;0;0;0
fgs-hvh9d-i;20072;11026180;0;0;0
fh2-hxw4v-f;20072;11026180;0;0;0
fh8-i6bk4-24;20072;11026180;0;0;0
fhf-ifwol-13;20072;11026180;0;0;0
fhm-iqzga-17;20072;11026180;0;0;0
fhn-ishgr-q;20072;11026180;0;0;0
fic-l3xe4-h;20072;11026180;0;0;0
fie-l3va6-f;20072;11026180;0;0;0
fii-lkues-8;20072;11026180;0;0;0
fii-lm4rq-17;20072;11026180;0;0;0
fjd-oz7ut-1q;20072;11026180;0;0;0
fjf-p6ppn-d;20072;11026180;0;0;0
fjq-qogs5-3;20072;11026180;0;0;0
fjs-r37fr-5;20072;11026180;0;0;0
fh2-hyzkw-1c;20072;11026180;0;0;0
fh3-hyoql-h;20072;11026180;0;0;0
fh3-hz2wo-1q;20072;11026180;0;0;0
fhk-inooz-1;20072;11026180;0;0;0
fih-ljebt-r;20072;11026180;0;0;0
fio-maxzg-d;20072;11026180;0;0;0
fj1-nhrug-q;20072;11026180;0;0;0
fj7-o76e1-2u;20072;11026180;0;0;0
fjh-pj95x-2;20072;11026180;0;0;0
fjh-pl3jg-5;20072;11026180;0;0;0
fjj-psppg-7;20072;11026180;0;0;0
fjn-qeqo3-2;20072;11026180;0;0;0
fgg-hr0e8-g;20072;11026180;0;0;0
fhk-invle-1m;20072;11026180;0;0;0
fhm-ipt2n-32;20072;11026180;0;0;0
fho-iufuj-u;20072;11026180;0;0;0
fif-l9jd9-k;20072;11026180;0;0;0
fjd-ovc3n-6;20072;11026180;0;0;0
fjd-ozh2k-q;20072;11026180;0;0;0
fjs-r735s-2;20072;11026180;0;0;0
fmp-1cgpmb-5;20072;11026180;0;0;0
fgl-ht0sf-x;20072;11026180;0;0;0
fgs-hu7vu-ab;20072;11026180;0;0;0
fgs-hu8u7-4q;20072;11026180;0;0;0
fhf-ifvy2-3;20072;11026180;0;0;0
fhm-iqjk0-q;20072;11026180;0;0;0
fia-kred2-1l;20072;11026180;0;0;0
fif-l7l6w-6;20072;11026180;0;0;0
fj7-o7qj2-h;20072;11026180;0;0;0
fjc-orrda-30;20072;11026180;0;0;0
fjh-pfuej-p;20072;11026180;0;0;0
fjp-qmiu7-a;20072;11026180;0;0;0
fgs-hu86g-62;20072;11026180;0;0;0
fhk-ind6l-1r;20072;11026180;0;0;0
fib-ksv8v-3v;20072;11026180;0;0;0
fih-lgxgw-c;20072;11026180;0;0;0
fii-ll507-3j;20072;11026180;0;0;0
fii-ll99g-19;20072;11026180;0;0;0
fjh-pgc3z-l;20072;11026180;0;0;0
fjj-pp4ke-d;20072;11026180;0;0;0
fjj-ppdl8-4;20072;11026180;0;0;0
fjq-qph5v-3;20072;11026180;0;0;0
fjs-r3tr2-6;20072;11026180;0;0;0
fjs-r50ae-j;20072;11026180;0;0;0
fgg-hqf9l-fu;20072;11026180;0;0;0
fgs-hu7or-x;20072;11026180;0;0;0
fh3-hymdi-18;20072;11026180;0;0;0
fh3-hymo1-n;20072;11026180;0;0;0
fh3-hzqzq-3;20072;11026180;0;0;0
fh8-i6sp8-52;20072;11026180;0;0;0
fh9-i747h-g;20072;11026180;0;0;0
fhm-iqp0s-o;20072;11026180;0;0;0
fhm-irh6c-4;20072;11026180;0;0;0
fhn-isma4-3;20072;11026180;0;0;0
fia-kqw84-10;20072;11026180;0;0;0
fid-l2orc-14;20072;11026180;0;0;0
fie-l4fp6-37;20072;11026180;0;0;0
fih-lijap-3h;20072;11026180;0;0;0
fiq-mjfre-c;20072;11026180;0;0;0
fjp-qkvon-a;20072;11026180;0;0;0
fjq-qse3r-2;20072;11026180;0;0;0
fgg-i8tjv-g;20072;11026180;0;0;0
fhn-itfcm-2e;20072;11026180;0;0;0
fhn-iu1w6-c;20072;11026180;0;0;0
fho-iwn7o-1c;20072;11026180;0;0;0
fia-krsi0-14;20072;11026180;0;0;0
fie-l4s8u-1o;20072;11026180;0;0;0
fif-la6s8-1;20072;11026180;0;0;0
fih-lj8dm-4;20072;11026180;0;0;0
fj1-nit4i-f;20072;11026180;0;0;0
fjj-pp7gc-o;20072;11026180;0;0;0
fgg-hqlgq-47;20072;466180;4;66;15552000
fgg-hqlwt-a;20072;466180;4;66;15552000
fgg-hrhof-b;20072;466180;4;66;15552000
fhk-ina5i-h;20072;466180;4;66;15552000
fhk-invat-e;20072;466180;4;66;15552000
fib-ksvit-4;20072;466180;4;66;15552000
fie-l81ey-j;20072;466180;4;66;15552000
fig-lcovc-b;20072;466180;4;66;15552000
fih-lgpx7-o;20072;466180;4;66;15552000
fih-lhcec-q;20072;466180;4;66;15552000
fih-lhgiz-6;20072;466180;4;66;15552000
fih-lj0e0-6;20072;466180;4;66;15552000
fiq-mhq9a-5;20072;466180;4;66;15552000
fjf-p8ldb-6;20072;466180;4;66;15552000
fjh-piu4n-1;20072;466180;4;66;15552000
fjq-qpmlw-b;20072;466180;4;66;15552000
fjq-qrzbh-9;20072;466180;4;66;15552000
fjs-r59rr-g;20072;466180;4;66;15552000
fgl-hsate-3r;20072;466180;4;66;15552000
fgs-hu88h-93;20072;466180;4;66;15552000
fh3-hz4h8-9i;20072;466180;4;66;15552000
fh8-i64zd-5u;20072;466180;4;66;15552000
fh9-i7nso-a;20072;466180;4;66;15552000
fhf-ighhb-1d;20072;466180;4;66;15552000
fhm-ipk73-1t;20072;466180;4;66;15552000
fho-iv2xy-35;20072;466180;4;66;15552000
fic-kwcge-l;20072;466180;4;66;15552000
fig-ldney-1h;20072;466180;4;66;15552000
fii-lm3y6-a;20072;466180;4;66;15552000
fii-lmx20-3;20072;466180;4;66;15552000
fjj-pt1i7-i;20072;466180;4;66;15552000
fjs-r5yac-5;20072;466180;4;66;15552000
fmp-1cfbdk-a;20072;466180;4;66;15552000
fgl-hs68t-1f;20072;466180;4;66;15552000
fgl-hs9o4-5q;20072;466180;4;66;15552000
fgs-hvh9d-i;20072;466180;4;66;15552000
fh2-hxw4v-f;20072;466180;4;66;15552000
fh8-i6bk4-24;20072;466180;4;66;15552000
fhf-ifwol-13;20072;466180;4;66;15552000
fhm-iqzga-17;20072;466180;4;66;15552000
fhn-ishgr-q;20072;466180;4;66;15552000
fic-l3xe4-h;20072;466180;4;66;15552000
fie-l3va6-f;20072;466180;4;66;15552000
fii-lkues-8;20072;466180;4;66;15552000
fii-lm4rq-17;20072;466180;4;66;15552000
fjd-oz7ut-1q;20072;466180;4;66;15552000
fjf-p6ppn-d;20072;466180;4;66;15552000
fjq-qogs5-3;20072;466180;4;66;15552000
fjs-r37fr-5;20072;466180;4;66;15552000
fh2-hyzkw-1c;20072;466180;4;66;15552000
fh3-hyoql-h;20072;466180;4;66;15552000
fh3-hz2wo-1q;20072;466180;4;66;15552000
fhk-inooz-1;20072;466180;4;66;15552000
fih-ljebt-r;20072;466180;4;66;15552000
fio-maxzg-d;20072;466180;4;66;15552000
fj1-nhrug-q;20072;466180;4;66;15552000
fj7-o76e1-2u;20072;466180;4;66;15552000
fjh-pj95x-2;20072;466180;4;66;15552000
fjh-pl3jg-5;20072;466180;4;66;15552000
fjj-psppg-7;20072;466180;4;66;15552000
fjn-qeqo3-2;20072;466180;4;66;15552000
fgg-hr0e8-g;20072;466180;4;66;15552000
fhk-invle-1m;20072;466180;4;66;15552000
fhm-ipt2n-32;20072;466180;4;66;15552000
fho-iufuj-u;20072;466180;4;66;15552000
fif-l9jd9-k;20072;466180;4;66;15552000
fjd-ovc3n-6;20072;466180;4;66;15552000
fjd-ozh2k-q;20072;466180;4;66;15552000
fjs-r735s-2;20072;466180;4;66;15552000
fmp-1cgpmb-5;20072;466180;4;66;15552000
fgl-ht0sf-x;20072;466180;4;66;15552000
fgs-hu7vu-ab;20072;466180;4;66;15552000
fgs-hu8u7-4q;20072;466180;4;66;15552000
fhf-ifvy2-3;20072;466180;4;66;15552000
fhm-iqjk0-q;20072;466180;4;66;15552000
fia-kred2-1l;20072;466180;4;66;15552000
fif-l7l6w-6;20072;466180;4;66;15552000
fj7-o7qj2-h;20072;466180;4;66;15552000
